"Gene ID","source_id","Input Order","Organism","Genomic Location (Gene)","Input ID","Search Weight","Computed GO Component IDs","Computed GO Components","Computed GO Function IDs","Computed GO Functions","Computed GO Process IDs","Computed GO Processes","Curated GO Component IDs","Curated GO Components","Curated GO Function IDs","Curated GO Functions","Curated GO Process IDs","Curated GO Processes","EC numbers","EC numbers from OrthoMCL"
"PfIT_130075600","PfIT_130075600-t41_1","1456","Plasmodium falciparum IT","PfIT_13:2,800,023..2,801,036(+)","PFIT_1369300","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130076400","PfIT_130076400-t41_1","27","Plasmodium falciparum IT","PfIT_13:2,836,185..2,854,090(+)","PFIT_1149200","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130076800","PfIT_130076800-t41_1","1493","Plasmodium falciparum IT","PfIT_13:2,871,412..2,872,181(-)","PFIT_1149600","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130077000","PfIT_130077000-t41_1","917","Plasmodium falciparum IT","PfIT_13:2,886,634..2,888,886(+)","PFIT_1149800","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130077100","PfIT_130077100-t41_1","1333","Plasmodium falciparum IT","PfIT_13:2,891,407..2,892,615(-)","PFIT_1149900","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130077200","PfIT_130077200-t41_1","1339","Plasmodium falciparum IT","PfIT_13:2,894,718..2,895,881(-)","PFIT_1150000","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130077300","PfIT_130077300-t41_1","1537","Plasmodium falciparum IT","PfIT_13:2,897,325..2,898,264(+)","PFIT_1150100","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130077400","PfIT_130077400-t41_1","1232","Plasmodium falciparum IT","PfIT_13:2,899,923..2,901,283(+)","PFIT_1150200","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140006100","PfIT_140006100-t41_1","242","Plasmodium falciparum IT","PfIT_14:44,962..52,558(+)","PFIT_bin02100","10","GO:0016021","integral component of membrane","GO:0046789","host cell surface receptor binding","GO:0009405","obsolete pathogenesis","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2.7.11.1 (Non-specific serine/threonine protein kinase)"
"PfIT_140006200","PfIT_140006200-t41_1","278","Plasmodium falciparum IT","PfIT_14:54,084..61,266(+)","PFIT_bin02200","10","GO:0016021","integral component of membrane","GO:0046789","host cell surface receptor binding","GO:0009405","obsolete pathogenesis","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140006300","PfIT_140006300-t41_1","1318","Plasmodium falciparum IT","PfIT_14:63,147..64,429(-)","PFIT_bin02300","10","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140006400","PfIT_140006400-t41_1","516","Plasmodium falciparum IT","PfIT_14:66,617..70,749(-)","PFIT_bin02700","10","GO:0016021","integral component of membrane","GO:0046789","host cell surface receptor binding","GO:0009405","obsolete pathogenesis","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140006500","PfIT_140006500-t41_1","1329","Plasmodium falciparum IT","PfIT_14:74,677..75,815(+)","PFIT_bin02800","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140006600","PfIT_140006600-t41_1","1349","Plasmodium falciparum IT","PfIT_14:77,311..78,540(-)","PFIT_bin02900","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140006700","PfIT_140006700-t41_1","1429","Plasmodium falciparum IT","PfIT_14:80,634..81,598(-)","PFIT_bin03300","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140006800","PfIT_140006800-t41_1","1324","Plasmodium falciparum IT","PfIT_14:83,678..84,766(-)","PFIT_bin03400","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140006900","PfIT_140006900-t41_1","1235","Plasmodium falciparum IT","PfIT_14:86,723..88,056(-)","PFIT_bin03500","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140007000","PfIT_140007000-t41_1","1361","Plasmodium falciparum IT","PfIT_14:90,137..91,234(-)","PFIT_bin03600","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140007300","PfIT_140007300-t41_1","1407","Plasmodium falciparum IT","PfIT_14:99,854..100,849(+)","PFIT_1401700","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140007400","PfIT_140007400-t41_1","1167","Plasmodium falciparum IT","PfIT_14:103,192..104,630(-)","PFIT_1401800","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140007500","PfIT_140007500-t41_1","1531","Plasmodium falciparum IT","PfIT_14:108,202..109,261(+)","PFIT_1401900","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140008200","PfIT_140008200-t41_1","1424","Plasmodium falciparum IT","PfIT_14:135,063..135,929(-)","PFIT_1402600","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140008800","PfIT_140008800-t41_1","957","Plasmodium falciparum IT","PfIT_14:154,711..156,684(-)","PFIT_1403200","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140009300","PfIT_140009300-t41_1","996","Plasmodium falciparum IT","PfIT_14:163,735..167,195(-)","PFIT_1403600","10","N/A","N/A","GO:0003723;GO:0003676","RNA binding;nucleic acid binding","GO:0006396","RNA processing","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140009400","PfIT_140009400-t41_1","429","Plasmodium falciparum IT","PfIT_14:169,638..174,581(+)","PFIT_1403700","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140009500","PfIT_140009500-t41_1","758","Plasmodium falciparum IT","PfIT_14:175,324..178,080(+)","PFIT_1403800","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140009600","PfIT_140009600-t41_1","1163","Plasmodium falciparum IT","PfIT_14:178,969..181,408(+)","PFIT_1403900","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140009700","PfIT_140009700-t41_1","301","Plasmodium falciparum IT","PfIT_14:181,934..187,804(-)","PFIT_1404000","10","GO:0005634","nucleus","N/A","N/A","GO:0030261;GO:0000278;GO:0007076","chromosome condensation;mitotic cell cycle;mitotic chromosome condensation","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140010900","PfIT_140010900-t41_1","1502","Plasmodium falciparum IT","PfIT_14:218,685..219,293(+)","PFIT_1405300","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140011100","PfIT_140011100-t41_1","1133","Plasmodium falciparum IT","PfIT_14:221,795..223,222(+)","PFIT_1405500","10","N/A","N/A","GO:0005515","protein binding","GO:0006396","RNA processing","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140011400","PfIT_140011400-t41_1","733","Plasmodium falciparum IT","PfIT_14:232,708..235,575(-)","PFIT_1405800","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140011700","PfIT_140011700-t41_1","623","Plasmodium falciparum IT","PfIT_14:244,132..248,287(-)","PFIT_1406100","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140012300","PfIT_140012300-t41_1","922","Plasmodium falciparum IT","PfIT_14:264,924..267,062(-)","PFIT_1406700","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140012500","PfIT_140012500-t41_1","654","Plasmodium falciparum IT","PfIT_14:274,136..277,502(+)","PFIT_1406900","10","N/A","N/A","GO:0003676","nucleic acid binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140012700","PfIT_140012700-t41_1","489","Plasmodium falciparum IT","PfIT_14:280,101..284,225(-)","PFIT_1407100","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140012800","PfIT_140012800-t41_1","140","Plasmodium falciparum IT","PfIT_14:286,448..294,937(+)","PFIT_1407200","10","N/A","N/A","N/A","N/A","GO:0032968","positive regulation of transcription elongation from RNA polymerase II promoter","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140013000","PfIT_140013000-t41_1","1007","Plasmodium falciparum IT","PfIT_14:299,608..301,440(+)","PFIT_1407400","10","N/A","N/A","GO:0005515","protein binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140013700","PfIT_140013700-t41_1","1335","Plasmodium falciparum IT","PfIT_14:327,488..328,743(+)","PFIT_1408100","10","N/A","N/A","GO:0003723;GO:0008168","RNA binding;methyltransferase activity","GO:0006364","rRNA processing","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2.1.1.- (Methyltransferases.);2.7.-.- (Transferring phosphorus-containing groups.);2.7.11.1 (Non-specific serine/threonine protein kinase)"
"PfIT_140014800","PfIT_140014800-t41_1","384","Plasmodium falciparum IT","PfIT_14:369,467..374,557(-)","PFIT_1409200","10","N/A","N/A","GO:0003700","DNA-binding transcription factor activity","GO:0006355","regulation of transcription, DNA-templated","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140015000","PfIT_140015000-t41_1","602","Plasmodium falciparum IT","PfIT_14:382,804..386,295(-)","PFIT_1409400","10","N/A","N/A","GO:0005524;GO:0003677;GO:0003678;GO:0004386;GO:0016818;GO:0003676","ATP binding;DNA binding;DNA helicase activity;helicase activity;hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides;nucleic acid binding","GO:0006139","nucleobase-containing compound metabolic process","N/A","N/A","N/A","N/A","N/A","N/A","3.6.4.12 (DNA helicase)","3.6.1.- (In phosphorus-containing anhydrides.);3.6.4.12 (DNA helicase);3.6.4.13 (RNA helicase)"
"PfIT_140015100","PfIT_140015100-t41_1","1514","Plasmodium falciparum IT","PfIT_14:389,088..389,666(+)","PFIT_1409500","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140015600","PfIT_140015600-t41_1","1068","Plasmodium falciparum IT","PfIT_14:422,064..423,956(-)","PFIT_1410000","10","N/A","N/A","GO:0005515","protein binding","GO:0036265","RNA (guanine-N7)-methylation","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140016900","PfIT_140016900-t41_1","41","Plasmodium falciparum IT","PfIT_14:472,330..485,639(-)","PFIT_1411300","10","N/A","N/A","GO:0005515","protein binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140017000","PfIT_140017000-t41_1","864","Plasmodium falciparum IT","PfIT_14:489,027..491,375(+)","PFIT_1411400","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140018200","PfIT_140018200-t41_1","971","Plasmodium falciparum IT","PfIT_14:541,202..543,139(+)","PFIT_1412600","10","N/A","N/A","GO:0005525;GO:0000166","GTP binding;nucleotide binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","4.2.1.11 (Phosphopyruvate hydratase);6.1.1.20 (Phenylalanine--tRNA ligase)"
"PfIT_140019000","PfIT_140019000-t41_1","109","Plasmodium falciparum IT","PfIT_14:562,171..572,299(-)","PFIT_1413400","10","N/A","N/A","GO:0016307","phosphatidylinositol phosphate kinase activity","GO:0046488","phosphatidylinositol metabolic process","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140019300","PfIT_140019300-t41_1","575","Plasmodium falciparum IT","PfIT_14:580,370..583,972(+)","PFIT_1413700","10","N/A","N/A","GO:0005524;GO:0016887","ATP binding;ATP hydrolysis activity","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3.6.1.- (In phosphorus-containing anhydrides.);3.6.1.3 (Deleted entry);3.6.4.- (Acting on ATP; involved in cellular and subcellular movement.)"
"PfIT_140020300","PfIT_140020300-t41_1","583","Plasmodium falciparum IT","PfIT_14:608,700..613,980(-)","PFIT_1414700","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140021100","PfIT_140021100-t41_1","151","Plasmodium falciparum IT","PfIT_14:646,095..655,168(-)","PFIT_1415500","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1.14.13.- (With NADH or NADPH as one donor, and incorporation of one atom of oxygen.)","1.14.13.- (With NADH or NADPH as one donor, and incorporation of one atom of oxygen.)"
"PfIT_140021500","PfIT_140021500-t41_1","577","Plasmodium falciparum IT","PfIT_14:669,605..673,204(-)","PFIT_1415900","10","N/A","N/A","GO:0005524;GO:0016887;GO:0004176;GO:0004252","ATP binding;ATP hydrolysis activity;ATP-dependent peptidase activity;serine-type endopeptidase activity","GO:0030163;GO:0006508","protein catabolic process;proteolysis","N/A","N/A","N/A","N/A","N/A","N/A","3.4.21.53 (Endopeptidase La)","3.4.21.53 (Endopeptidase La);5.2.1.8 (Peptidylprolyl isomerase)"
"PfIT_140022000","PfIT_140022000-t41_1","453","Plasmodium falciparum IT","PfIT_14:686,547..690,935(+)","PFIT_1416400","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140022800","PfIT_140022800-t41_1","213","Plasmodium falciparum IT","PfIT_14:718,031..724,894(-)","PFIT_1417200","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3.4.22.- (Cysteine endopeptidases.)"
"PfIT_140023900","PfIT_140023900-t41_1","628","Plasmodium falciparum IT","PfIT_14:777,261..780,906(+)","PFIT_1418300","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3.4.22.- (Cysteine endopeptidases.)","3.4.22.- (Cysteine endopeptidases.)"
"PfIT_140024000","PfIT_140024000-t41_1","66","Plasmodium falciparum IT","PfIT_14:782,314..793,686(+)","PFIT_1418400","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140024200","PfIT_140024200-t41_1","38","Plasmodium falciparum IT","PfIT_14:798,381..812,258(-)","PFIT_1418600","10","GO:0016021","integral component of membrane","GO:0004888","transmembrane signaling receptor activity","GO:0006955;GO:0002224","immune response;toll-like receptor signaling pathway","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140024700","PfIT_140024700-t41_1","65","Plasmodium falciparum IT","PfIT_14:829,864..840,699(-)","PFIT_1419100","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140025600","PfIT_140025600-t41_1","792","Plasmodium falciparum IT","PfIT_14:850,372..853,117(-)","PFIT_1419900","10","N/A","N/A","GO:0005524;GO:0004386;GO:0003676","ATP binding;helicase activity;nucleic acid binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3.6.4.13 (RNA helicase)","3.6.4.13 (RNA helicase)"
"PfIT_140026700","PfIT_140026700-t41_1","1126","Plasmodium falciparum IT","PfIT_14:896,021..897,903(-)","PFIT_1421000","10","N/A","N/A","GO:0003676","nucleic acid binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140026800","PfIT_140026800-t41_1","454","Plasmodium falciparum IT","PfIT_14:899,456..903,808(-)","PFIT_1421100","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140027000","PfIT_140027000-t41_1","1425","Plasmodium falciparum IT","PfIT_14:910,788..911,654(+)","PFIT_1421300","10","N/A","N/A","GO:0008270","zinc ion binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140027300","PfIT_140027300-t41_1","1093","Plasmodium falciparum IT","PfIT_14:921,172..923,055(-)","PFIT_1421600","10","N/A","N/A","GO:0005524;GO:0004594","ATP binding;pantothenate kinase activity","GO:0015937","coenzyme A biosynthetic process","N/A","N/A","N/A","N/A","N/A","N/A","2.7.1.33 (Pantothenate kinase)","2.7.1.33 (Pantothenate kinase)"
"PfIT_140028200","PfIT_140028200-t41_1","931","Plasmodium falciparum IT","PfIT_14:952,229..954,930(+)","PFIT_1422600","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140028300","PfIT_140028300-t41_1","1215","Plasmodium falciparum IT","PfIT_14:955,909..957,060(-)","PFIT_1422800","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140028400","PfIT_140028400-t41_1","1215","Plasmodium falciparum IT","PfIT_14:958,273..958,755(-)","PFIT_1422800","10","GO:0016021","integral component of membrane","GO:0005375","copper ion transmembrane transporter activity","GO:0035434","copper ion transmembrane transport","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140028800","PfIT_140028800-t41_1","1268","Plasmodium falciparum IT","PfIT_14:965,116..966,189(-)","PFIT_1423300","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140028900","PfIT_140028900-t41_1","395","Plasmodium falciparum IT","PfIT_14:967,541..972,463(+)","PFIT_1423400","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140029100","PfIT_140029100-t41_1","998","Plasmodium falciparum IT","PfIT_14:977,424..979,352(+)","PFIT_1423600","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140029600","PfIT_140029600-t41_1","1034","Plasmodium falciparum IT","PfIT_14:996,719..998,500(+)","PFIT_1424100","10","N/A","N/A","GO:0005515","protein binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140029700","PfIT_140029700-t41_1","1144","Plasmodium falciparum IT","PfIT_14:1,000,228..1,002,535(+)","PFIT_1424200","10","N/A","N/A","GO:0003755","peptidyl-prolyl cis-trans isomerase activity","GO:0000413","protein peptidyl-prolyl isomerization","N/A","N/A","N/A","N/A","N/A","N/A","5.2.1.8 (Peptidylprolyl isomerase)","5.2.1.8 (Peptidylprolyl isomerase)"
"PfIT_140029900","PfIT_140029900-t41_1","463","Plasmodium falciparum IT","PfIT_14:1,009,361..1,014,128(+)","PFIT_1424400","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140030000","PfIT_140030000-t41_1","424","Plasmodium falciparum IT","PfIT_14:1,014,549..1,019,301(-)","PFIT_1424500","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140032000","PfIT_140032000-t41_1","336","Plasmodium falciparum IT","PfIT_14:1,061,982..1,067,450(-)","PFIT_1426600","10","N/A","N/A","GO:0046872","metal ion binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140032200","PfIT_140032200-t41_1","743","Plasmodium falciparum IT","PfIT_14:1,075,901..1,078,915(+)","PFIT_1426800","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140033200","PfIT_140033200-t41_1","265","Plasmodium falciparum IT","PfIT_14:1,110,066..1,116,619(+)","PFIT_1427800","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140034800","PfIT_140034800-t41_1","279","Plasmodium falciparum IT","PfIT_14:1,175,023..1,182,427(-)","PFIT_1429600","10","N/A","N/A","GO:0005515","protein binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140035100","PfIT_140035100-t41_1","1169","Plasmodium falciparum IT","PfIT_14:1,196,458..1,197,735(-)","PFIT_1429900","10","N/A","N/A","GO:0020037","heme binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140035300","PfIT_140035300-t41_1","462","Plasmodium falciparum IT","PfIT_14:1,201,825..1,206,150(-)","PFIT_1430100","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140035800","PfIT_140035800-t41_1","146","Plasmodium falciparum IT","PfIT_14:1,222,198..1,230,471(+)","PFIT_1430600","10","N/A","N/A","GO:0003723;GO:0008173","RNA binding;RNA methyltransferase activity","GO:0006396","RNA processing","N/A","N/A","N/A","N/A","N/A","N/A","2.1.1.230 (23S rRNA (adenosine(1067)-2'-O)-methyltransferase)","2.1.1.230 (23S rRNA (adenosine(1067)-2'-O)-methyltransferase)"
"PfIT_140036200","PfIT_140036200-t41_1","475","Plasmodium falciparum IT","PfIT_14:1,237,548..1,242,104(+)","PFIT_1431000","10","GO:0030126;GO:0005737;GO:0030117","COPI vesicle coat;cytoplasm;membrane coat","GO:0005198","structural molecule activity","GO:0006886;GO:0016192","intracellular protein transport;vesicle-mediated transport","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140036700","PfIT_140036700-t41_1","167","Plasmodium falciparum IT","PfIT_14:1,258,649..1,266,628(-)","PFIT_1431500","10","N/A","N/A","GO:0000829","inositol heptakisphosphate kinase activity","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2.7.4.21 (Inositol-hexakisphosphate kinase);2.7.4.24 (Diphosphoinositol-pentakisphosphate kinase);3.1.3.2 (Acid phosphatase)","2.7.4.21 (Inositol-hexakisphosphate kinase);2.7.4.24 (Diphosphoinositol-pentakisphosphate kinase);3.1.3.2 (Acid phosphatase)"
"PfIT_140036800","PfIT_140036800-t41_1","794","Plasmodium falciparum IT","PfIT_14:1,268,428..1,271,061(+)","PFIT_1431600","10","GO:0005737","cytoplasm","N/A","N/A","GO:0006914","autophagy","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_140037000","PfIT_140037000-t41_1","731","Plasmodium falciparum IT","PfIT_14:1,274,149..1,277,001(+)","PFIT_1431800","10","N/A","N/A","GO:0004518","nuclease activity","GO:0006281","DNA repair","N/A","N/A","N/A","N/A","N/A","N/A","3.1.16.1 (Spleen exonuclease);4.2.99.18 (DNA-(apurinic or apyrimidinic site) lyase)","3.1.-.- (Acting on ester bonds.);3.1.16.1 (Spleen exonuclease);4.2.99.18 (DNA-(apurinic or apyrimidinic site) lyase)"
"PfIT_140037600","PfIT_140037600-t41_1","559","Plasmodium falciparum IT","PfIT_14:1,291,312..1,295,013(-)","PFIT_1432400","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
