"Gene ID","source_id","Input Order","Organism","Genomic Location (Gene)","Input ID","Search Weight","Computed GO Component IDs","Computed GO Components","Computed GO Function IDs","Computed GO Functions","Computed GO Process IDs","Computed GO Processes","Curated GO Component IDs","Curated GO Components","Curated GO Function IDs","Curated GO Functions","Curated GO Process IDs","Curated GO Processes","EC numbers","EC numbers from OrthoMCL"
"PF3D7_1411400","PF3D7_1411400.1","606","Plasmodium falciparum 3D7","Pf3D7_14_v3:460,578..467,594(-)","PF3D7_1411400","10","N/A","N/A","GO:0008408;GO:0005524;GO:0003677;GO:0003678;GO:0003887;GO:0003676","3'-5' exonuclease activity;ATP binding;DNA binding;DNA helicase activity;DNA-directed DNA polymerase activity;nucleic acid binding","GO:0006260;GO:0006261;GO:0006139","DNA replication;DNA-dependent DNA replication;nucleobase-containing compound metabolic process","GO:0020011","apicoplast","GO:0008408;GO:0003678;GO:0003896;GO:0003887;GO:0005515;GO:0003697","3'-5' exonuclease activity;DNA helicase activity;DNA primase activity;DNA-directed DNA polymerase activity;protein binding;single-stranded DNA binding","GO:0045004;GO:0034599;GO:0033259","DNA replication proofreading;cellular response to oxidative stress;plastid DNA replication","2.7.7.7 (DNA-directed DNA polymerase)","2.7.7.7 (DNA-directed DNA polymerase)"
"PF3D7_1411500","PF3D7_1411500.1","1799","Plasmodium falciparum 3D7","Pf3D7_14_v3:468,631..472,384(+)","PF3D7_1411500","10","GO:0005737;GO:0005634;GO:0005681","cytoplasm;nucleus;spliceosomal complex","N/A","N/A","GO:0008380;GO:0006397","RNA splicing;mRNA processing","GO:0005730","nucleolus","GO:0003723","RNA binding","GO:0042274","ribosomal small subunit biogenesis","N/A","N/A"
"PF3D7_1411600","PF3D7_1411600.1","2550","Plasmodium falciparum 3D7","Pf3D7_14_v3:472,825..474,880(+)","PF3D7_1411600","10","GO:0016021","integral component of membrane","GO:0005525;GO:0000166","GTP binding;nucleotide binding","N/A","N/A","GO:0020011;GO:0005739","apicoplast;mitochondrion","GO:0003677;GO:0005525;GO:0003924;GO:0043022","DNA binding;GTP binding;GTPase activity;ribosome binding","N/A","N/A","N/A","4.2.1.11 (Phosphopyruvate hydratase);6.1.1.20 (Phenylalanine--tRNA ligase)"
"PF3D7_1411700","PF3D7_1411700.1","2469","Plasmodium falciparum 3D7","Pf3D7_14_v3:474,972..477,365(+)","PF3D7_1411700","10","GO:0005737","cytoplasm","GO:0008168","methyltransferase activity","GO:0006479","protein methylation","GO:0005739;GO:0005634","mitochondrion;nucleus","GO:0052907","23S rRNA (adenine(1618)-N(6))-methyltransferase activity","GO:0070475","rRNA base methylation","N/A","1.14.14.18 (Heme oxygenase (biliverdin-producing))"
"PF3D7_1411800","PF3D7_1411800.1","3329","Plasmodium falciparum 3D7","Pf3D7_14_v3:477,095..479,654(-)","PF3D7_1411800","10","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","GO:0020011","apicoplast","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1411900","PF3D7_1411900.1","4342","Plasmodium falciparum 3D7","Pf3D7_14_v3:479,713..482,052(+)","PF3D7_1411900","10","GO:0005576","extracellular region","GO:0004519;GO:0016788;GO:0046872;GO:0003676;GO:0008270","endonuclease activity;hydrolase activity, acting on ester bonds;metal ion binding;nucleic acid binding;zinc ion binding","GO:0006308","DNA catabolic process","GO:0071944","cell periphery","GO:0004519","endonuclease activity","N/A","N/A","3.1.30.1 (Aspergillus nuclease S(1))","3.1.3.6 (3'-nucleotidase);3.1.30.1 (Aspergillus nuclease S(1))"
"PF3D7_1412000","PF3D7_1412000.1","4412","Plasmodium falciparum 3D7","Pf3D7_14_v3:482,070..484,006(+)","PF3D7_1412000","10","N/A","N/A","GO:0004519;GO:0016788;GO:0046872;GO:0003676","endonuclease activity;hydrolase activity, acting on ester bonds;metal ion binding;nucleic acid binding","GO:0006308","DNA catabolic process","GO:0045177","apical part of cell","GO:0004519","endonuclease activity","N/A","N/A","3.1.30.1 (Aspergillus nuclease S(1))","3.1.3.6 (3'-nucleotidase);3.1.30.1 (Aspergillus nuclease S(1))"
"PF3D7_1412100","PF3D7_1412100.1","1774","Plasmodium falciparum 3D7","Pf3D7_14_v3:484,274..487,738(+)","PF3D7_1412100","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0042555;GO:0005737;GO:0005634","MCM complex;cytoplasm;nucleus","GO:0003682","chromatin binding","GO:0006261;GO:0020014","DNA-dependent DNA replication;schizogony","N/A","N/A"
"PF3D7_1412200","PF3D7_1412200.1","2273","Plasmodium falciparum 3D7","Pf3D7_14_v3:487,436..490,380(-)","PF3D7_1412200","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0005829","cytosol","N/A","N/A","N/A","N/A","2.1.1.43 (Transferred entry: 2.1.1.354)","N/A"
"PF3D7_1412300","PF3D7_1412300.1","5964","Plasmodium falciparum 3D7","Pf3D7_14_v3:491,286..492,947(-)","PF3D7_1412300","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0044613","nuclear pore central transport channel","N/A","N/A","GO:0006913;GO:0006606","nucleocytoplasmic transport;protein import into nucleus","N/A","N/A"
"PF3D7_1412400","PF3D7_1412400.1","191","Plasmodium falciparum 3D7","Pf3D7_14_v3:493,932..505,187(-)","PF3D7_1412400","10","GO:0016021","integral component of membrane","GO:0005524;GO:0016307","ATP binding;phosphatidylinositol phosphate kinase activity","GO:0046488","phosphatidylinositol metabolic process","GO:0010008;GO:0005739","endosome membrane;mitochondrion","GO:0000285","1-phosphatidylinositol-3-phosphate 5-kinase activity","GO:0046854","phosphatidylinositol phosphate biosynthetic process","2.7.1.150 (1-phosphatidylinositol-3-phosphate 5-kinase)","N/A"
"PF3D7_1412500","PF3D7_1412500.1","3883","Plasmodium falciparum 3D7","Pf3D7_14_v3:506,478..509,453(+)","PF3D7_1412500","10","GO:0005737","cytoplasm","GO:0005524","ATP binding","N/A","N/A","GO:0005884;GO:0005634","actin filament;nucleus","GO:0000146;GO:0005200","microfilament motor activity;structural constituent of cytoskeleton","GO:0070359;GO:0007010","actin polymerization-dependent cell motility involved in migration of symbiont in host;cytoskeleton organization","N/A","N/A"
"PF3D7_1412600","PF3D7_1412600.1","3227","Plasmodium falciparum 3D7","Pf3D7_14_v3:509,238..511,218(-)","PF3D7_1412600","10","GO:0016021","integral component of membrane","N/A","N/A","GO:0008612","peptidyl-lysine modification to peptidyl-hypusine","GO:0005737","cytoplasm","GO:0034038","deoxyhypusine synthase activity","GO:0008612","peptidyl-lysine modification to peptidyl-hypusine","2.5.1.46 (Deoxyhypusine synthase)","2.5.1.46 (Deoxyhypusine synthase)"
"PF3D7_1412700","PF3D7_1412700.1","1321","Plasmodium falciparum 3D7","Pf3D7_14_v3:511,818..516,959(+)","PF3D7_1412700","10","N/A","N/A","GO:0005524;GO:0016887","ATP binding;ATP hydrolysis activity","N/A","N/A","GO:0005737","cytoplasm","GO:0016887","ATP hydrolysis activity","N/A","N/A","3.6.1.3 (Deleted entry)","3.6.1.- (In phosphorus-containing anhydrides.);3.6.1.3 (Deleted entry);3.6.4.- (Acting on ATP; involved in cellular and subcellular movement.)"
"PF3D7_1412800","PF3D7_1412800.1","3659","Plasmodium falciparum 3D7","Pf3D7_14_v3:515,932..519,380(-)","PF3D7_1412800","10","N/A","N/A","GO:0004379","glycylpeptide N-tetradecanoyltransferase activity","GO:0006499","N-terminal protein myristoylation","GO:0005737;GO:0005634","cytoplasm;nucleus","GO:0004379;GO:0019107;GO:0005515","glycylpeptide N-tetradecanoyltransferase activity;myristoyltransferase activity;protein binding","GO:0018008;GO:0006499;GO:0044409;GO:0035891;GO:0042493;GO:0009410","N-terminal peptidyl-glycine N-myristoylation;N-terminal protein myristoylation;entry into host;exit from host cell;response to drug;response to xenobiotic stimulus","2.3.1.97 (Glycylpeptide N-tetradecanoyltransferase)","2.3.1.97 (Glycylpeptide N-tetradecanoyltransferase)"
"PF3D7_1412900","PF3D7_1412900.1","4640","Plasmodium falciparum 3D7","Pf3D7_14_v3:519,028..523,889(+)","PF3D7_1412900","10","N/A","N/A","GO:0016746","acyltransferase activity","N/A","N/A","GO:0005634","nucleus","GO:0061631","ubiquitin conjugating enzyme activity","GO:0043161;GO:0000209","proteasome-mediated ubiquitin-dependent protein catabolic process;protein polyubiquitination","2.3.2.23 (E2 ubiquitin-conjugating enzyme);6.3.2.19 (Transferred entry: 2.3.2.23, 2.3.2.27 and 6.2.1.45)","2.3.2.23 (E2 ubiquitin-conjugating enzyme);6.3.2.19 (Transferred entry: 2.3.2.23, 2.3.2.27 and 6.2.1.45)"
"PF3D7_1412900","PF3D7_1412900.2","4640","Plasmodium falciparum 3D7","Pf3D7_14_v3:519,028..523,889(+)","PF3D7_1412900","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2.3.2.23 (E2 ubiquitin-conjugating enzyme);6.3.2.19 (Transferred entry: 2.3.2.23, 2.3.2.27 and 6.2.1.45)","2.3.2.23 (E2 ubiquitin-conjugating enzyme);6.3.2.19 (Transferred entry: 2.3.2.23, 2.3.2.27 and 6.2.1.45)"
"PF3D7_1413000","PF3D7_1413000.1","3334","Plasmodium falciparum 3D7","Pf3D7_14_v3:523,890..525,305(-)","PF3D7_1413000","10","GO:0005737","cytoplasm","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1413100","PF3D7_1413100.1","2910","Plasmodium falciparum 3D7","Pf3D7_14_v3:527,132..529,234(+)","PF3D7_1413100","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1413200","PF3D7_1413200.1","3617","Plasmodium falciparum 3D7","Pf3D7_14_v3:530,058..532,455(-)","PF3D7_1413200","10","GO:0005737;GO:0005622","cytoplasm;intracellular","GO:0000166","nucleotide binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1413300","PF3D7_1413300.1","6287","Plasmodium falciparum 3D7","Pf3D7_14_v3:532,707..533,532(-)","PF3D7_1413300","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1413400","PF3D7_1413400.1","2603","Plasmodium falciparum 3D7","Pf3D7_14_v3:533,951..536,207(-)","PF3D7_1413400","10","GO:0016021;GO:0005840","integral component of membrane;ribosome","GO:0003735","structural constituent of ribosome","GO:0006412","translation","GO:0020011;GO:0005763;GO:0000312;GO:0015935","apicoplast;mitochondrial small ribosomal subunit;plastid small ribosomal subunit;small ribosomal subunit","GO:0003723;GO:0003735","RNA binding;structural constituent of ribosome","GO:0006412","translation","N/A","N/A"
"PF3D7_1413500","PF3D7_1413500.1","4152","Plasmodium falciparum 3D7","Pf3D7_14_v3:536,446..538,247(-)","PF3D7_1413500","10","N/A","N/A","GO:0005524;GO:0016887","ATP binding;ATP hydrolysis activity","N/A","N/A","GO:0020011;GO:1990229","apicoplast;iron-sulfur cluster assembly complex","GO:0016887;GO:0005515","ATP hydrolysis activity;protein binding","GO:0016226","iron-sulfur cluster assembly","N/A","3.6.3.- (Acting on acid anhydrides; catalyzing transmembrane movement of substances.);3.6.3.31 (Transferred entry: 7.6.2.11)"
"PF3D7_1413600","PF3D7_1413600.1","3103","Plasmodium falciparum 3D7","Pf3D7_14_v3:538,869..540,572(+)","PF3D7_1413600","10","N/A","N/A","GO:0005524","ATP binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1413700","PF3D7_1413700.1","1329","Plasmodium falciparum 3D7","Pf3D7_14_v3:540,168..546,533(-)","PF3D7_1413700","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1413800","PF3D7_1413800.1","3267","Plasmodium falciparum 3D7","Pf3D7_14_v3:546,796..549,599(+)","PF3D7_1413800","10","N/A","N/A","GO:0016874;GO:0016740","ligase activity;transferase activity","GO:0017183","peptidyl-diphthamide biosynthetic process from peptidyl-histidine","N/A","N/A","N/A","N/A","GO:0017183","peptidyl-diphthamide biosynthetic process from peptidyl-histidine","2.5.1.108 (2-(3-amino-3-carboxypropyl)histidine synthase);6.3.2.22 (Transferred entry: 6.3.1.14)","2.5.1.108 (2-(3-amino-3-carboxypropyl)histidine synthase);6.3.2.22 (Transferred entry: 6.3.1.14)"
"PF3D7_1413900","PF3D7_1413900.1","3834","Plasmodium falciparum 3D7","Pf3D7_14_v3:550,913..553,649(+)","PF3D7_1413900","10","GO:0016020","membrane","N/A","N/A","N/A","N/A","GO:0005737","cytoplasm","GO:0051082","unfolded protein binding","GO:0051085;GO:0042026","chaperone cofactor-dependent protein refolding;protein refolding","N/A","N/A"
"PF3D7_1414000","PF3D7_1414000.1","5012","Plasmodium falciparum 3D7","Pf3D7_14_v3:552,757..555,969(-)","PF3D7_1414000","10","GO:0005737;GO:0005634","cytoplasm;nucleus","N/A","N/A","N/A","N/A","GO:0008541","proteasome regulatory particle, lid subcomplex","GO:0061133;GO:0070628;GO:0043130","endopeptidase activator activity;proteasome binding;ubiquitin binding","GO:0006511","ubiquitin-dependent protein catabolic process","N/A","2.7.1.146 (ADP-specific phosphofructokinase)"
"PF3D7_1414100","PF3D7_1414100.1","2308","Plasmodium falciparum 3D7","Pf3D7_14_v3:557,487..562,812(+)","PF3D7_1414100","10","N/A","N/A","GO:0003676;GO:0061630;GO:0008270","nucleic acid binding;ubiquitin protein ligase activity;zinc ion binding","GO:0006397;GO:0016567","mRNA processing;protein ubiquitination","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1414200","PF3D7_1414200.1","3678","Plasmodium falciparum 3D7","Pf3D7_14_v3:562,981..566,801(-)","PF3D7_1414200","10","GO:0005737","cytoplasm","GO:0000166","nucleotide binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1414300","PF3D7_1414300.1","5274","Plasmodium falciparum 3D7","Pf3D7_14_v3:570,027..571,644(+)","PF3D7_1414300","10","GO:0005840","ribosome","GO:0003735","structural constituent of ribosome","GO:0006412","translation","GO:0022625;GO:0005634","cytosolic large ribosomal subunit;nucleus","GO:0003723;GO:0003735","RNA binding;structural constituent of ribosome","GO:0000027;GO:0006412","ribosomal large subunit assembly;translation","N/A","N/A"
"PF3D7_1414400","PF3D7_1414400.1","4587","Plasmodium falciparum 3D7","Pf3D7_14_v3:573,759..577,168(+)","PF3D7_1414400","10","GO:0072357;GO:0000164","PTW/PP1 phosphatase complex;protein phosphatase type 1 complex","GO:0016787;GO:0004722","hydrolase activity;protein serine/threonine phosphatase activity","N/A","N/A","GO:0020036;GO:0009986;GO:0005737;GO:0005634","Maurer's cleft;cell surface;cytoplasm;nucleus","GO:0005515;GO:0004722","protein binding;protein serine/threonine phosphatase activity","GO:0044409;GO:0035891;GO:0006470","entry into host;exit from host cell;protein dephosphorylation","3.1.3.16 (Protein-serine/threonine phosphatase)","3.1.3.16 (Protein-serine/threonine phosphatase);3.1.3.53 ([Myosin-light-chain] phosphatase)"
"PF3D7_1414500","PF3D7_1414500.1","283","Plasmodium falciparum 3D7","Pf3D7_14_v3:577,208..589,915(-)","PF3D7_1414500","10","N/A","N/A","GO:0016301;GO:0016491","kinase activity;oxidoreductase activity","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1.14.13.- (With NADH or NADPH as one donor, and incorporation of one atom of oxygen.)","1.14.13.- (With NADH or NADPH as one donor, and incorporation of one atom of oxygen.)"
"PF3D7_1414600","PF3D7_1414600.1","3122","Plasmodium falciparum 3D7","Pf3D7_14_v3:590,603..592,740(+)","PF3D7_1414600","10","N/A","N/A","GO:0004484","mRNA guanylyltransferase activity","GO:0006370","7-methylguanosine mRNA capping","N/A","N/A","GO:0004484","mRNA guanylyltransferase activity","GO:0006370","7-methylguanosine mRNA capping","2.7.7.50 (mRNA guanylyltransferase)","2.7.7.50 (mRNA guanylyltransferase);3.1.3.33 (Polynucleotide 5'-phosphatase)"
"PF3D7_1414700","PF3D7_1414700.1","1098","Plasmodium falciparum 3D7","Pf3D7_14_v3:592,791..598,162(-)","PF3D7_1414700","10","N/A","N/A","GO:0004843","thiol-dependent deubiquitinase","GO:0016578;GO:0016579;GO:0006511","histone deubiquitination;protein deubiquitination;ubiquitin-dependent protein catabolic process","N/A","N/A","N/A","N/A","N/A","N/A","3.4.19.12 (Ubiquitinyl hydrolase 1)","3.4.19.12 (Ubiquitinyl hydrolase 1)"
"PF3D7_1414800","PF3D7_1414800.1","5420","Plasmodium falciparum 3D7","Pf3D7_14_v3:599,435..601,403(-)","PF3D7_1414800","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0005685;GO:0005686;GO:0071004;GO:0005687;GO:0046540;GO:0005682;GO:0071013;GO:0005737;GO:0005634;GO:0005681","U1 snRNP;U2 snRNP;U2-type prespliceosome;U4 snRNP;U4/U6 x U5 tri-snRNP complex;U5 snRNP;catalytic step 2 spliceosome;cytoplasm;nucleus;spliceosomal complex","N/A","N/A","GO:0008380;GO:0000398","RNA splicing;mRNA splicing, via spliceosome","N/A","N/A"
"PF3D7_1415000","PF3D7_1415000.1","4391","Plasmodium falciparum 3D7","Pf3D7_14_v3:606,246..607,405(-)","PF3D7_1415000","10","N/A","N/A","GO:0016799;GO:0004844","hydrolase activity, hydrolyzing N-glycosyl compounds;uracil DNA N-glycosylase activity","GO:0006281;GO:0006284","DNA repair;base-excision repair","GO:0005739;GO:0005634","mitochondrion;nucleus","GO:0004844","uracil DNA N-glycosylase activity","GO:0006284;GO:0097510","base-excision repair;base-excision repair, AP site formation via deaminated base removal","3.2.2.27 (Uracil-DNA glycosylase)","3.2.2.27 (Uracil-DNA glycosylase)"
"PF3D7_1415100","PF3D7_1415100.1","2835","Plasmodium falciparum 3D7","Pf3D7_14_v3:608,580..611,484(+)","PF3D7_1415100","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1415200","PF3D7_1415200.1","6154","Plasmodium falciparum 3D7","Pf3D7_14_v3:611,486..613,217(+)","PF3D7_1415200","10","N/A","N/A","GO:0003677;GO:0003899;GO:0046983","DNA binding;DNA-directed 5'-3' RNA polymerase activity;protein dimerization activity","GO:0006351","transcription, DNA-templated","GO:0005736;GO:0005666","RNA polymerase I complex;RNA polymerase III complex","GO:0003899","DNA-directed 5'-3' RNA polymerase activity","GO:0006351","transcription, DNA-templated","2.7.7.6 (DNA-directed RNA polymerase)","2.7.7.6 (DNA-directed RNA polymerase)"
"PF3D7_1415300","PF3D7_1415300.1","4251","Plasmodium falciparum 3D7","Pf3D7_14_v3:613,736..616,628(+)","PF3D7_1415300","10","N/A","N/A","GO:0003723;GO:0003676","RNA binding;nucleic acid binding","N/A","N/A","GO:0005737;GO:0005634","cytoplasm;nucleus","GO:0003723;GO:0003729","RNA binding;mRNA binding","GO:0010468","regulation of gene expression","N/A","3.1.2.15 (Deleted entry)"
"PF3D7_1415400","PF3D7_1415400.1","987","Plasmodium falciparum 3D7","Pf3D7_14_v3:617,813..623,560(+)","PF3D7_1415400","10","GO:0005737;GO:0005634","cytoplasm;nucleus","GO:0003723","RNA binding","GO:0008380;GO:0006397;GO:0051028;GO:0000184;GO:0006417","RNA splicing;mRNA processing;mRNA transport;nuclear-transcribed mRNA catabolic process, nonsense-mediated decay;regulation of translation","GO:0005634","nucleus","GO:0003729","mRNA binding","N/A","N/A","N/A","N/A"
"PF3D7_1415500","PF3D7_1415500.1","1442","Plasmodium falciparum 3D7","Pf3D7_14_v3:623,840..628,505(-)","PF3D7_1415500","10","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1415600","PF3D7_1415600.1","1431","Plasmodium falciparum 3D7","Pf3D7_14_v3:628,620..633,494(-)","PF3D7_1415600","10","GO:0016020","membrane","GO:0000166","nucleotide binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1415700","PF3D7_1415700.1","2911","Plasmodium falciparum 3D7","Pf3D7_14_v3:634,236..637,046(-)","PF3D7_1415700","10","N/A","N/A","GO:0003824;GO:0030170;GO:0016740","catalytic activity;pyridoxal phosphate binding;transferase activity","GO:0009058","biosynthetic process","GO:0020011;GO:0005737;GO:0005783;GO:0002179;GO:0016020;GO:0017059","apicoplast;cytoplasm;endoplasmic reticulum;homodimeric serine palmitoyltransferase complex;membrane;serine C-palmitoyltransferase complex","GO:0004758","serine C-palmitoyltransferase activity","GO:0046513;GO:0030148;GO:0046512","ceramide biosynthetic process;sphingolipid biosynthetic process;sphingosine biosynthetic process","2.3.1.50 (Serine C-palmitoyltransferase)","2.3.1.29 (Glycine C-acetyltransferase);2.3.1.47 (8-amino-7-oxononanoate synthase);2.3.1.50 (Serine C-palmitoyltransferase)"
"PF3D7_1415800","PF3D7_1415800.1","3835","Plasmodium falciparum 3D7","Pf3D7_14_v3:639,678..641,985(+)","PF3D7_1415800","10","N/A","N/A","GO:0003723;GO:0000179;GO:0008649","RNA binding;rRNA (adenine-N6,N6-)-dimethyltransferase activity;rRNA methyltransferase activity","GO:0000154;GO:0006364","rRNA modification;rRNA processing","GO:0005737;GO:0005739","cytoplasm;mitochondrion","GO:0003677;GO:0005515;GO:0000179;GO:0008649","DNA binding;protein binding;rRNA (adenine-N6,N6-)-dimethyltransferase activity;rRNA methyltransferase activity","GO:0006352;GO:0031167;GO:0000154","DNA-templated transcription, initiation;rRNA methylation;rRNA modification","2.1.1.- (Methyltransferases.);2.1.1.183 (18S rRNA (adenine(1779)-N(6)/adenine(1780)-N(6))-dimethyltransferase)","2.1.1.182 (16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase);2.1.1.183 (18S rRNA (adenine(1779)-N(6)/adenine(1780)-N(6))-dimethyltransferase)"
